3890263	3901873
3907850	3908071
3909314	6834618
7776382	7776775
7810241	8355082
8365854	8739168
8783797	8784005
8788862	8799506
8805859	8807051
8875787	8878007
9165962	9176231
9184008	9184179
9184796	9184955
9186444	9186663
9186973	9187135
9187055	9187668
9188682	9188901
9190341	9190537
9191611	9191819
9674766	9679509
9679409	9679891
9680036	9680253
9681058	9687416
9681077	9687472
9683142	9684018
9684644	9684805
9684965	9685149
9685577	9687475
9749487	9750167
9749878	9750167
9927250	9927409
9942923	10464313
10468588	10468890
10595072	10595279
10620778	10621137
11068644	11077651
11830734	11831029
12204788	13779130
15168473	15720734
15720311	15720734
15720736	15732452
16155216	16163114
16455425	16750964
16756123	16757263
16760836	16770237
16851202	16852799
16851320	16853129
16855406	16859284
16872257	16874041
16873038	16874092
16888537	16889478
16888541	16889622
16888558	16889576
16888565	16894292
16888747	16889419
16889467	16904776
16919176	17407382
17408148	17409046
19082929	19083197
19215494	19348933
19346840	19348933
19424383	19424669
19484512	20653084
20652633	20653084
20742988	20743962
20973046	20982445
21266081	21267251
21276049	21278375
21757460	22027444
22028338	22029827
22068339	22068827
23078341	23282595
23282978	23760851
23760662	23760848
23760858	23761166
23760978	23761166
23760986	23761166
23760999	23761166
23761008	23763195
23763583	23763885
23764590	23772001
23772112	23778227
23772314	23773164
23776306	23776563
23776781	23777004
23777285	23777683
23777994	23778160
23798693	23978699
23977387	23978699
23978057	23978946
23978154	23978946
25229014	25232432
25242652	25267136
25335845	25769513
25816586	25816776
25816734	25816776
25816748	25817379
25817146	25817379
25817149	25817379
25817213	25817474
25817291	25817541
25817295	25817555
25817307	25817557
25817308	25817583
25817338	25817583
25817347	25817583
25817370	25817583
25817400	25817583
25817405	25817581
25817412	25817581
25817511	25817900
25817874	25818109
25817876	25818109
25817895	25818109
25817911	25818109
25817921	25818109
25817950	25818191
26462755	26467537
26462756	26467537
26467432	26467537
26748719	26750832
26749514	26749890
26763623	26763902
27457197	27459582
27669467	27670276
27669489	28030912
28031885	28032180
28095858	28246679
28433444	28433676
28453540	28453934
28478895	28507571
28507365	28507571
28508558	28508762
28509001	28578866
28578759	28579054
28578935	28579113
28579031	28579214
28579531	28579709
28579544	28580649
28579625	28579880
28579641	28579880
28579642	28579880
28579696	28579880
28579702	28579880
28579703	28579880
28579706	28579880
28579707	28579880
28579708	28579880
28579944	28580240
28580366	28580560
28580589	28581285
28581122	28581498
29154871	30880769
30878675	30880769
30988064	30988633
31036733	31037240
31263244	31263681
31287703	31288930
31333066	31336086
31334270	31336086
31653644	31687647
31688162	31700493
31907107	31937886
31919093	31937886
31919496	31937886
31919498	31937886
31919503	31937886
31919505	31937886
31919506	31937886
31919508	31937886
31919511	31937886
31919513	31937782
31919568	31937782
31921787	31931377
31932500	31933975
31933019	31933975
31934720	31936749
31936904	32022756
32124107	32135890
32137383	32322561
32321197	32322561
32631826	33013287
33011389	33013287
33013114	33013287
33323625	33324004
33323850	33363245
34859202	35177884
35177986	35180922
35180768	35182138
35292199	35369411
35442266	35511438
35511978	35516163
35533095	35624877
35628249	35629028
35629457	35629828
35629979	35630186
35856081	36242156
37455650	37455855
37455770	37459363
37461986	37462191
37867990	37868223
37958062	37960693
38866963	38872116
39253791	39254031
39254058	39254285
39304293	39343431
39522903	39523076
39522911	39523157
39523224	39523394
39523622	39524429
39526364	39529124
39529059	39529301
39529061	39562010
39565309	39571195
40257327	40262984
40282313	40283505
40980016	40981001
41185983	42748743
42831023	42842386
42842801	42843681
42959483	42963612
42963623	42966163
42968360	42968534
42969493	42969670
42969557	42969713
42969826	42970140
42970155	42974053
42970284	42974106
42970787	42970993
42970978	42971170
42972931	42973094
42972956	42973535
42973838	42974003
42973860	42975656
42975650	42975854
42975869	42976068
42975876	42976156
42976142	42976390
42979283	43703945
43704058	43944644
43944590	43944834
43944643	43944892
43944719	43944967
44048443	44049529
44050875	44053359
44053845	44054074
44053918	44054458
44054294	44054451
44055297	44055772
44055587	44055774
44055873	44056023
44057065	44057450
44057694	44059561
44075145	44244283
44243375	44244283
44243407	44297482
44309286	44309555
44636047	45510505
45645779	45646685
45645815	45646197
45651038	46048368
46050049	46050845
46104949	46105175
46189518	46190972
46664541	46684564
48435860	50471150
50472949	50473184
50742597	50742811
50754380	50754600
50774034	50784954
51236685	51236893
51265852	51267044
51394418	51463416
51518271	51801307
51856525	51860389
51859777	51860135
52023068	52052683
52464962	53047512
53210455	53336361
54050143	54052756
54251792	54287371
54285410	54287371
54285412	54289847
54850147	56253097
56298459	56298662
56331811	56331985
56368879	56369037
56368922	56369094
56371416	56371592
58631269	58631325
58655456	58681896
58811061	58812998
58815541	58825198
58840058	58840294
58851190	58851370
58878752	58878942
58882622	58889977
58889773	58890023
58890917	58891167
58890954	58891203
59019982	59020177
59146208	59146372
59545382	60549539
60557143	60589716
60589538	60589728
60598054	60729151
60742036	60742226
60818454	60867959
60861912	60862062
60865870	60941760
60948982	60953593
60954122	60954317
60954137	60954314
60955149	60955381
60959437	60959599
60959646	60959869
60961098	60961254
60962439	60962614
60962883	60963041
60962996	60963189
60963605	60963776
60964274	60964500
60970009	61249397
61249287	61249455
61249748	61249959
61250099	61250289
61252548	61252743
61682293	61725067
61724952	61725067
61724957	61725067
62530635	62530873
63255834	63256077
63315664	63315815
63320923	63321394
63321417	63321462
63321420	63321846
63321696	63321846
63321777	63322137
63446557	63529898
63655742	64112205
64833636	64839003
64839214	64982345
64982225	64982390
64982396	64982551
64983981	64984225
64985588	64985779
64987917	64988167
64988267	64988326
64988596	64989466
64989486	64989663
64989913	64993297
64993264	64993739
64994479	64994501
64995652	64995809
64995664	64995815
64995948	64996064
64996178	64996414
64996254	64996432
64996621	64996805
64997089	64997245
64997694	64997851
65000139	65000317
65000339	65000491
65000560	65000725
65001394	65001546
65001835	65002032
65195729	65196078
65486405	67833078
68122690	68124809
68126265	68144331
68137903	68144331
68138356	68141788
68496675	68934783
70147120	70180440
70230063	70231274
71063888	71091322
71091688	71092874
71092683	71092878
71095892	71096141
71095984	71096234
71099043	71099293
71099304	71099548
71099317	71099555
71099341	71099591
71101599	71101836
71101828	71102053
71102237	71102420
71109114	71110230
71110078	71110257
71110153	71110403
71110260	71110510
71122456	71122656
71122643	71122890
71122663	71123461
71145448	71145663
71145547	71145797
71176183	71180182
71180064	71180314
71198023	71198262
71198093	71198341
71198286	71198479
71198917	71199153
71198924	71199174
71216035	71216257
71216190	71216398
71216500	71216710
71216531	71216781
71217049	71217202
71217307	71217468
71219461	71219613
71224427	71224600
71224722	71224950
71243814	71265620
71286497	71286740
71286580	71286829
71294771	71294977
71294887	71295137
71294897	71295147
71327591	71327756
71327643	71327894
71362430	71362637
71365609	71365859
71365798	71366048
71370552	71370723
71373326	71373498
71381029	71381271
71381069	71381319
71393407	71393601
71393504	71393754
71404025	71404201
71404636	71405000
71404805	71405046
71405717	71405936
71405792	71405974
71405816	71405990
71406199	71406355
71406203	71406359
71406204	71406355
71406223	71406412
71406338	71406503
71406458	71406668
71406743	71406993
71406853	71407082
71407478	74737706
77221127	77645616
77676981	77714917
77718023	78236109
81987807	84473880
84498457	84503833
84501823	84503833
85319450	86934891
86943684	86944742
87044934	87045871
87045874	87046700
87335904	87336147
88829101	88954299
89022496	89045918
89181497	89185398
89181983	89185398
89184710	89185398
89626577	89626690
89627798	89627999
89628136	89628408
89628372	89628568
89628449	89628691
89629700	89629892
89629715	89629870
89629791	89630041
89629797	89630047
89630365	89630769
89630618	89630770
89630817	89631057
89630819	89631069
89630820	89631059
89630909	89631159
89630949	89631191
89630972	89631222
89631059	89631298
89631138	89631329
89631413	89631652
89631683	89631836
89631693	89631850
89631698	89631885
89631827	89631982
89631841	89632011
89631849	89632013
89631866	89632101
89631875	89632122
89631978	89632207
89631980	89632152
89631987	90003189
90783290	90787051
90789490	90789698
90795285	90795450
90798597	90831964
90800779	90831997
90801886	90802077
90806923	90807156
90806938	90807171
90808150	90808311
90817446	90817519
90822911	90823093
90823734	90823886
90824718	90824889
90831832	90832198
90832045	90832198
90832086	90832532
90833297	90833532
90833621	90833823
90833934	90834161
90834442	90834661
90834999	90835249
90835058	90835255
90839141	90839338
90839700	90839920
90842239	90842391
90843807	90843988
90844258	90844393
90849826	90849999
90972743	91830074
92297520	92580821
92736559	92852647
92910986	92911664
92930695	92934098
92931344	92932091
93104837	93105963
93264639	93324721
93264688	93270373
93264744	93270527
93265999	93266249
93266109	93266359
93266190	93266399
93266215	93266399
93266350	93266512
93266351	93266516
93266391	93266788
93266736	93266960
93266742	93266929
93266808	93267033
93267096	93267436
93267222	93267457
93267606	93267946
93267793	93267971
93268794	93269038
93268823	93269072
93268884	93269083
93268944	93269194
93269567	93269788
93269688	93270592
93270439	93271028
93270813	93271029
93271205	93271455
93271289	93271519
93271361	93271564
93271372	93271622
93271420	93271659
93271508	93271711
93271657	93271910
93271669	93271856
93271670	93271884
93271704	93271954
93271730	93271918
93271748	93271916
93272058	93272227
93272400	93272554
93272553	93272812
93272676	93272919
93272694	93272890
93272717	93272909
93272762	93272959
93272932	93273158
93273125	93273296
93273275	93273448
93273349	93273600
93273359	93273602
93273383	93273602
93273388	93273634
93273391	93273541
93273407	93274905
93274715	93274960
93274908	93275157
93275395	93275637
93275836	93276010
93275955	93276179
93276075	93276246
93276121	93276367
93276263	93276459
93276357	93276603
93276362	93276606
93276387	93276637
93276811	93277008
93277467	93277717
93277477	93277727
93277558	93277804
93277844	93278094
93277937	93278090
93278071	93278356
93278197	93278360
93278244	93278487
93278866	93279116
93279105	93279281
93279432	93280142
93279952	93280190
93280002	93280244
93280174	93280474
93280329	93280480
93280741	93280974
93280826	93281039
93281134	93281307
93281643	93281893
93281861	93282111
93282099	93282261
93282108	93282270
93282597	93282847
93282598	93282797
93282757	93283007
93287085	93287335
93287249	93287424
93287866	93288066
93287868	93288068
93289179	93289350
93289214	93289464
93289404	93289602
93289609	93289840
93290564	93292230
93292206	93292405
93294153	93294403
93294215	93294412
93295354	93295542
93295401	93295626
93295826	93295988
93296742	93296947
93299386	93299786
93300390	93300611
93301397	93301646
93301503	93301679
93301704	93301954
93301829	93302024
93302080	93302267
93302083	93302252
93302084	93302239
93302096	93302259
93302103	93302303
93302177	93302418
93302266	93302499
93302288	93302538
93302313	93302562
93302324	93302477
93302394	93302636
93302400	93302602
93302410	93302651
93302420	93302643
93302430	93302643
93302450	93302605
93302483	93302636
93302537	93302787
93302553	93302747
93302800	93302971
93302997	93303210
93303239	93303390
93303293	93303452
93303294	93303464
93303332	93303515
93303333	93303583
93303348	93303515
93303361	93303609
93303366	93303607
93303819	93303988
93303831	93303994
93303948	93304120
93303972	93304222
93303974	93304224
93304015	93304199
93304099	93304314
93304118	93304271
93304128	93304378
93304193	93304494
93304252	93304501
93304273	93304523
93304483	93304706
93304566	93304814
93304604	93304854
93304907	93305121
93305098	93305342
93305112	93305361
93305176	93305425
93305211	93305461
93305391	93306076
93306227	93306427
93306229	93306429
93306232	93306482
93306241	93306426
93306370	93306560
93306483	93306732
93306571	93306839
93306816	93307035
93306820	93307039
93306871	93307116
93307245	93307522
93307284	93307533
93307336	93307527
93307338	93307529
93307449	93307680
93307530	93307682
93307532	93307885
93307886	93308098
93307904	93308114
93308621	93308820
93309752	93310087
93309898	93310089
93310550	93311494
93311246	93311431
93311251	93311436
93311279	93318199
93311406	93318199
93311409	93318199
93311454	93318186
93311563	93318186
93311592	93312276
93312284	93312460
93313684	93313859
93313685	93313858
93313689	93313859
93314668	93314918
93314792	93314987
93316674	93316866
93316745	93316948
93316858	93317100
93317039	93317190
93317898	93318080
93318023	93318208
93318083	93318294
93318135	93318306
93318178	93318566
93318320	93318570
93318396	93318608
93318451	93318668
93318495	93318678
93318573	93318823
93318594	93318801
93318906	93319156
93319051	93319230
93319617	93319863
93319653	93319864
93319888	93320093
93319934	93320147
93319987	93320179
93319989	93320171
93320010	93320166
93320076	93320250
93320163	93320413
93320238	93320488
93320774	93320969
93321289	93321523
93321563	93321813
93321662	93321912
93323354	93323532
93323627	93323853
93323722	93323959
93323911	93324335
93324334	93324571
93324398	93324571
93324443	93324602
93324633	93326646
93324652	93325941
93324671	93325960
93324689	93325393
93325724	93325972
93325741	93325925
93325767	93326034
93325789	93326039
93325805	93326088
93325850	93326054
93326200	93326448
93326324	93326554
93326510	93326756
93326610	93326851
93326632	93326799
93327420	93327640
93328160	93328396
93328714	93328950
93328851	93329038
93329010	93329221
93330117	93330367
93330207	93330457
93330273	93330452
93331424	93331726
93331591	93331841
93331687	93331907
93331736	93331961
93331870	93332097
93332701	93332868
93332703	93332870
93332818	93333067
93332819	93333069
93332822	93333071
93332831	93333081
93332847	93333085
93332879	93333110
93332890	93333138
93332909	93333159
93333044	93333219
93333080	93333257
93333088	93333300
93333099	93333297
93333101	93333293
93333103	93333297
93333104	93333289
93333105	93333295
93333188	93333569
93333442	93333595
93333601	93333851
93333602	93333852
93333603	93333850
93333613	93333862
93333622	93333872
93333655	93333851
93333703	93333953
93333719	93333971
93333723	93333921
93333735	93333925
93333737	93333978
93333755	93333997
93333763	93333997
93333778	93333951
93333819	93334066
93333963	93334120
93334042	93334443
93334291	93334482
93334310	93334561
93334311	93334561
93334312	93334528
93334327	93334482
93334328	93334578
93334353	93334593
93334357	93334607
93334382	93334621
93334383	93334630
93334384	93334634
93334385	93334604
93334388	93334616
93334415	93334630
93334419	93334617
93334453	93334703
93334476	93334629
93334479	93334630
93334482	93334703
93334517	93334672
93334528	93334767
93334549	93334795
93334576	93334808
93334629	93334787
93334633	93334804
93334680	93334860
93334682	93334928
93334700	93334932
93334704	93334944
93334736	93334938
93334746	93334946
93334767	93335002
93334810	93334965
93334874	93335086
93334899	93335149
93334961	93335142
93334962	93335142
93334963	93335142
93334964	93335214
93334992	93335242
93334997	93335186
93335019	93335239
93335095	93335286
93335116	93335366
93335182	93335418
93335253	93335418
93335254	93335495
93335293	93335493
93335295	93335495
93335675	93335925
93335748	93335998
93335775	93336025
93335776	93336025
93335810	93336060
93335843	93336077
93335911	93336109
93336020	93336202
93336070	93336263
93336362	93336612
93336414	93336656
93336445	93336685
93336480	93336656
93336483	93336731
93336485	93336656
93336503	93336740
93336532	93336685
93336551	93336797
93336553	93336706
93336617	93336792
93336622	93336797
93336632	93336824
93336692	93336942
93336757	93336995
93336774	93336967
93336775	93336972
93336914	93337108
93336915	93337114
93336933	93337051
93336936	93337108
93337096	93337284
93337098	93337286
93337126	93337376
93337130	93337380
93337150	93337399
93337175	93337381
93337213	93337404
93337222	93337451
93337293	93337451
93337308	93337564
93337395	93337631
93337466	93337631
93337587	93337923
93337687	93337923
93337689	93337923
93337727	93337958
93337742	93337940
93337882	93338052
93337946	93338141
93337947	93338157
93337971	93338137
93338246	93338440
93338256	93338457
93338280	93338536
93338299	93338536
93338318	93338532
93338349	93338529
93338373	93338541
93338381	93338532
93338384	93338628
93338394	93338597
93338442	93338825
93338603	93338827
93338620	93338815
93338665	93338877
93338690	93338927
93338694	93338947
93338726	93338976
93338742	93338965
93338822	93339081
93338838	93339054
93338840	93339037
93338855	93339054
93338885	93339098
93338889	93339047
93338903	93339098
93338914	93339191
93338974	93339184
93339021	93339197
93339022	93339272
93339033	93339197
93339040	93339191
93339066	93339398
93339085	93339370
93339087	93339418
93339113	93339419
93339116	93339448
93339125	93339450
93339128	93339384
93339130	93339488
93339184	93339443
93339192	93339507
93339195	93339475
93339246	93339686
93339252	93339487
93339354	93339686
93339405	93339966
93339727	93339966
93339943	93340116
93339983	93340192
93340729	93340979
93340759	93341009
93340765	93341015
93340778	93341025
93340879	93341045
93340883	93341039
93340905	93341155
93341009	93341207
93341014	93341212
93341103	93341263
93341185	93341435
93341236	93341477
93341297	93341547
93341871	93342047
93341872	93342072
93342364	93342603
93342647	93342874
93342871	93343117
93342880	93343130
93343992	93344157
93343994	93344244
93344054	93344286
93344319	93344498
93344324	93344497
93345127	93345291
93345128	93345316
93345723	93346434
94452019	94675093
94675474	94675629
94680985	94681203
94684546	94684715
94685011	94685256
94687347	94687529
94688759	94688938
94691422	94691618
94702524	94708663
94708494	94711221
94712428	94712665
94712782	94712954
94726812	94727044
94729074	94729321
94729389	94729551
94729507	94729657
94731542	94731708
94731653	94731833
94731754	94731984
94731779	94732042
94732288	94733341
94741846	94820069
94745370	94745551
94746611	94746795
94751129	94751856
94754550	94754828
94761998	94762153
94762676	94765664
94769952	94770107
94774348	94774576
94776355	94776577
94793238	94793556
94809451	94809678
94816003	94820023
94927572	94927754
94927670	94927988
94927788	94927988
94927792	94928063
94927907	94928407
94928735	94928984
94928839	94929089
94928878	94929068
94928885	94929610
94929626	94930274
94930111	94930274
94930138	94930473
94931170	94931607
94933282	94934296
94934154	94934403
94934822	94935007
94934857	94935088
94934911	94935084
94935724	94935884
94936058	94936255
94936071	94936282
94936104	94936281
94936487	94936654
94938116	94938305
94938125	94938375
94939346	94939544
94942692	94942942
94942693	94942943
94947058	94947284
94947064	94947284
94948362	94952518
94952324	94952562
94952972	94953178
94953064	94953303
94953082	94953311
94953110	94953360
94955030	94955264
94955915	94956095
94956067	94956318
94957843	94958061
94958385	94958537
94958800	94958982
94959612	94959860
94959677	94959868
94959728	94959978
94959751	94960037
94959795	94960429
94961313	94963040
94961343	94963041
94961424	94963086
94961578	94961767
94961580	94961769
94961784	94962029
94961813	94962034
94961868	94962118
94961941	94962190
94961944	94962101
94961950	94962103
94962557	94962723
94962925	94963083
94963002	95067545
95175200	95175421
95191548	95191735
95192926	95193134
95193640	95195674
95195680	95195880
95221760	95221916
95224765	95224925
95224955	95226430
95243224	97586294
97747551	97768123
97774668	97775026
97796920	97797868
97796964	97798066
100017693	100038702
100057989	100249317
100885597	100939576
100995472	101009292
101025995	101026471
101026604	101026976
101027927	101028159
101028527	101028704
101030788	101039705
101039559	101039769
101041372	101042568
101043252	101043419
101043348	101043777
101043680	101043878
101045171	101047826
101053674	101053842
101053749	101053918
101056159	101056324
101057342	101057532
101062823	101063057
101063613	101064036
101063916	101064155
101064033	101064215
101064055	101064305
101064485	101064724
101064756	101065006
101064991	101065241
101064996	101065189
101065020	101065270
101065829	101066008
101065830	101066043
101066488	101068814
101068699	101068949
101068928	101069079
101070261	101070497
101070430	101070665
101070599	101070848
101071315	101073259
101073594	101073844
101073646	101073896
101074187	101074344
101074222	101074453
101074675	101074896
101074776	101075026
101075040	101075291
101075047	101075220
101075086	101075363
101075397	101075647
101075445	101075695
101075501	101077397
101075568	101077464
101075611	101075860
101075643	101075893
101075689	101075879
101076009	101076222
101076010	101076222
101076213	101076364
101076221	101076394
101076240	101076475
101076600	101077301
101077075	101077325
101077404	101077887
101077722	101077935
101077886	101078130
101077899	101078126
101077961	101078211
101078026	101078274
101078050	101078211
101078167	101078417
101078736	101078919
101078758	101079008
101078828	101079068
101078891	101079141
101078893	101079143
101079181	101079370
101079216	101079384
101079773	101080018
101080048	101080223
101080053	101080228
101080067	101080317
101080077	101080312
101080087	101080532
101080288	101080538
101080411	101083470
101080895	101081416
101081349	101081601
101081372	101081607
101081422	101081601
101081679	101081895
101081791	101081965
101081945	101082113
101083054	101083220
101083058	101083235
101083115	101083364
101083202	101083452
101083211	101083461
101083220	101083470
101083248	101083466
101083268	101083509
101083326	101084928
101085214	101085423
101085247	101085424
101085353	101085553
101085463	103423437
107505202	107505448
108766840	108767584
108929938	109075537
109090794	109090891
109100206	109227686
109354484	109415365
109415270	109415365
109422500	109425540
109685698	109687787
109693116	110296037
110300150	110300380
110301962	110302201
110304941	110305105
110315692	110316614
110332929	110333133
110336322	110336497
110337983	110338410
110368398	110373003
110369361	110373047
110370153	110373003
110401354	110416052
110415949	110416198
110654583	110654763
110656414	110672953
111118559	111740871
111744396	111746140
112263490	112263650
112414716	112614614
112616820	112652166
112621696	112652166
112621812	112624804
112625905	112626224
112647207	112659046
112654487	112670235
112670077	112670235
112670080	112670235
112670082	112670235
112670836	112671181
112670967	112823374
112824538	112825404
112825542	112825676
112825951	112827041
112828043	112828206
112830450	112830609
112834610	112834766
112835796	112839338
112840163	112840375
112840232	112840392
112840841	112841058
112842029	112842188
112843323	112843567
112845332	112845954
112848247	112848475
112918017	112933771
112956440	112956640
112956519	112956847
112956633	112956811
112956639	112956889
112956704	112956948
112956713	112956889
112956743	112956993
112956772	112956989
112956817	112956982
112956818	112957010
112956822	112960532
112956823	112957082
112956850	112957034
112956862	112960549
112956879	112957128
112957067	112957347
112957258	112957416
112957516	112957765
112957547	112957797
112957563	112960533
112957602	112960582
112957646	112957911
112957698	112957953
112957708	112957959
112957713	112957911
112957833	112958021
112957851	112958147
112957928	112958184
112958000	112958185
112958061	112958311
112958829	112958990
112958842	112958993
112959047	112959204
112959244	112959451
112959853	112960026
112959874	112960055
112959879	112960060
112959919	112960169
112960039	112960194
112960177	112960350
112960179	112960373
112960181	112960347
112960183	112960348
112960215	112960426
112960276	112960525
112960528	112961283
112961093	112961298
112961357	112961584
112961397	112961678
112961556	112961853
112961605	112961840
112961621	112961871
112961653	112961903
112961673	112961923
112961687	112961871
112961775	112962025
112962037	112962748
112962573	112962749
112962633	112962901
112962740	112962985
112963457	112963623
112963487	112963730
112963507	112963725
112963540	112963691
112963541	112963698
112963970	112965606
112965989	112966553
112966424	112966783
112967052	112967239
112967448	112967671
112967465	112967669
112967511	112967669
112967656	112967844
112967668	112967834
112967671	112967849
112967760	112967910
112968168	112968411
112968184	112968411
112968210	112968641
112968417	112968568
112968515	112968909
112968727	112968910
112968740	112968910
112968752	112968911
112968788	112968948
112968895	112969190
112969152	112969362
112969163	112969318
112969179	112969527
112969930	112970085
112970098	112970321
112970128	112970324
112970132	112970324
112970137	112970324
112970174	112970324
112970267	112970434
112970687	112970878
112970736	112970898
112970756	112970980
112970979	112971229
112971136	112971335
112971296	112971537
112971353	112971535
112971528	112972025
112971830	112972025
112971851	112972010
112971852	112972025
112971857	112972024
112972147	112972333
112972526	112972754
112972553	112972754
112972574	112973124
112973261	112973489
112973262	112973521
112973671	112973880
112973676	112973880
112973687	112973880
112973692	112974094
112973920	112974094
112973931	112974094
112974028	112974216
112974060	112974362
112974703	112974790
112974842	112975046
112974843	113024055
113926152	113926367
113926979	113927193
114396257	114397838
114397694	114397838
114459933	114460360
114748316	116374661
116374132	116374661
116392865	116398737
116397917	116398737
116397921	116399045
116398655	116399045
116398670	116399516
116398971	116399516
116398998	116399516
116398999	116399516
116399026	116400998
116399432	116401254
116400881	116401254
116400882	116404481
116401564	116404774
116404713	116404774
116453485	116453679
116460060	116460214
116460717	116460921
116468564	116468739
116473457	116473618
116474185	116474381
116474440	116474626
116495155	116557348
116987039	117032177
117051146	117051347
117493514	117495006
117776955	119063287
119047404	119064785
119061787	119132338
119129774	119142034
119151223	119151421
119151336	119151500
119598454	119621498
119914998	119991556
119989864	119991556
121391394	144919902
144919709	144920693
144919986	144921594
144922206	144924707
144923066	144923962
144923962	144925673
145438967	145443352
145707376	145718762
145796992	145798540
145856760	145893483
145919012	145920200
145927481	145941206
145927624	145941204
145930799	145930944
145931822	145933733
145933668	145933964
145933746	145933985
145933822	145933965
145933825	145934027
145933931	145934141
145933965	145934265
145934053	145934303
145934059	145934398
145934215	145934510
145934262	145934510
145934307	145934510
145934614	145934840
145934648	145934838
145934666	145934988
145934829	145934993
145934990	145935161
145934995	145935154
145935257	145935612
145935380	145935612
145935383	145935612
145935435	145935618
145935453	145935677
145935493	145935668
145935500	145935669
145935517	145935679
145935532	145935825
145935653	145935911
145935706	145935929
145935710	145936010
145935830	145936411
145936287	145936449
145936396	145936926
145936420	145936887
145936905	145937155
145936945	145937207
145938707	145940058
145940085	145940282
145940950	145941109
